ID,GENDER,CAR,REALITY,NO_OF_CHILD,FAMILY_TYPE,HOUSE_TYPE,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET,INCOME,INCOME_TYPE,EDUCATION_TYPE,TOTAL_CONTACTS,HAS_CAR,HAS_PROPERTY,INCOME_BAND
5009042,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,20,48.0,2.0,0,148500.0,Working,Higher education,0.0,0,1,Lower_Middle
5009043,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,20,48.0,2.0,0,148500.0,Working,Higher education,0.0,0,1,Lower_Middle
5009044,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,18,48.0,2.0,0,148500.0,Working,Higher education,0.0,0,1,Lower_Middle
5009045,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,17,48.0,2.0,0,148500.0,Working,Higher education,0.0,0,1,Lower_Middle
5009046,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,7,48.0,2.0,0,148500.0,Working,Higher education,0.0,0,1,Lower_Middle
5009047,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,11,48.0,2.0,0,148500.0,Working,Higher education,0.0,0,1,Lower_Middle
5009050,F,N,Y,2.0,Married,House / apartment,0,0,0,4.0,34,30.0,6.0,0,202500.0,Working,Higher education,1.0,0,1,Middle
5009051,F,N,Y,2.0,Married,House / apartment,0,0,0,4.0,56,30.0,6.0,0,202500.0,Working,Higher education,1.0,0,1,Middle
5009052,F,N,Y,2.0,Married,House / apartment,0,0,0,4.0,47,30.0,6.0,0,202500.0,Working,Higher education,1.0,0,1,Middle
5009053,F,N,Y,2.0,Married,House / apartment,0,0,0,4.0,51,30.0,6.0,0,202500.0,Working,Higher education,1.0,0,1,Middle
5009055,F,N,Y,2.0,Married,House / apartment,0,0,0,4.0,55,30.0,6.0,0,202500.0,Working,Higher education,1.0,0,1,Middle
5009056,M,N,Y,0.0,Single / not married,House / apartment,1,0,0,1.0,24,24.0,2.0,0,202500.0,Working,Secondary / secondary special,1.0,0,1,Middle
5009057,M,N,Y,0.0,Single / not married,House / apartment,1,0,0,1.0,9,24.0,2.0,0,202500.0,Working,Secondary / secondary special,1.0,0,1,Middle
5009058,F,Y,Y,0.0,Single / not married,House / apartment,0,1,0,1.0,0,21.0,2.0,0,112500.0,Commercial associate,Secondary / secondary special,2.0,1,1,Lower_Middle
5009062,M,Y,Y,0.0,Civil marriage,House / apartment,0,0,0,2.0,45,29.0,6.0,0,315000.0,Working,Secondary / secondary special,0.0,1,1,Upper_Middle
5009063,M,Y,Y,0.0,Civil marriage,House / apartment,0,0,0,2.0,27,29.0,6.0,0,315000.0,Working,Secondary / secondary special,0.0,1,1,Upper_Middle
5009064,M,Y,Y,0.0,Civil marriage,House / apartment,0,0,0,2.0,4,29.0,6.0,0,315000.0,Working,Secondary / secondary special,0.0,1,1,Upper_Middle
5009065,M,Y,Y,0.0,Civil marriage,House / apartment,0,0,0,2.0,10,29.0,6.0,0,315000.0,Working,Secondary / secondary special,0.0,1,1,Upper_Middle
5009066,M,Y,Y,0.0,Civil marriage,House / apartment,0,0,0,2.0,15,29.0,6.0,0,315000.0,Working,Secondary / secondary special,0.0,1,1,Upper_Middle
5009067,M,Y,Y,0.0,Civil marriage,House / apartment,0,0,0,2.0,36,29.0,6.0,0,315000.0,Working,Secondary / secondary special,0.0,1,1,Upper_Middle
5009068,M,Y,Y,0.0,Civil marriage,House / apartment,0,0,0,2.0,22,29.0,6.0,0,315000.0,Working,Secondary / secondary special,0.0,1,1,Upper_Middle
5009069,M,Y,Y,0.0,Civil marriage,House / apartment,0,0,0,2.0,35,29.0,6.0,0,315000.0,Working,Secondary / secondary special,0.0,1,1,Upper_Middle
5009070,M,Y,Y,0.0,Civil marriage,House / apartment,0,0,0,2.0,39,29.0,6.0,0,315000.0,Working,Secondary / secondary special,0.0,1,1,Upper_Middle
5009071,F,Y,Y,0.0,Civil marriage,Municipal apartment,0,1,0,2.0,20,28.0,9.0,0,270000.0,Commercial associate,Incomplete higher,2.0,1,1,Middle
5009072,F,Y,Y,0.0,Civil marriage,Municipal apartment,0,1,0,2.0,43,28.0,9.0,0,270000.0,Commercial associate,Incomplete higher,2.0,1,1,Middle
5009074,F,Y,Y,1.0,Married,House / apartment,0,1,0,3.0,22,49.0,2.0,0,360000.0,State servant,Higher education,2.0,1,1,Upper_Middle
5009075,F,Y,Y,1.0,Married,House / apartment,0,1,0,3.0,28,49.0,2.0,0,360000.0,State servant,Higher education,2.0,1,1,Upper_Middle
5009078,M,N,Y,1.0,Married,With parents,0,0,0,3.0,30,39.0,4.0,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle
5009079,F,N,Y,0.0,Civil marriage,House / apartment,0,0,0,2.0,43,28.0,9.0,0,112500.0,Working,Higher education,1.0,0,1,Lower_Middle
5009080,F,N,Y,0.0,Civil marriage,House / apartment,0,0,0,2.0,15,28.0,9.0,0,112500.0,Working,Higher education,1.0,0,1,Lower_Middle
5009081,F,N,Y,0.0,Civil marriage,House / apartment,0,0,0,2.0,19,28.0,9.0,0,112500.0,Working,Higher education,1.0,0,1,Lower_Middle
5009083,M,N,Y,0.0,Married,House / apartment,0,0,0,2.0,51,56.0,16.0,0,90000.0,Working,Secondary / secondary special,0.0,0,1,Low
5009084,M,N,Y,0.0,Married,House / apartment,0,0,0,2.0,2,56.0,16.0,0,90000.0,Working,Secondary / secondary special,0.0,0,1,Low
5009088,M,Y,N,2.0,Married,House / apartment,0,0,0,4.0,46,40.0,8.0,0,202500.0,Commercial associate,Higher education,0.0,1,0,Middle
5009089,M,Y,N,2.0,Married,House / apartment,0,0,0,4.0,39,40.0,8.0,0,202500.0,Commercial associate,Higher education,0.0,1,0,Middle
5009090,M,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,13,35.0,11.0,0,247500.0,Working,Secondary / secondary special,0.0,1,1,Middle
5009092,M,Y,Y,1.0,Married,House / apartment,1,0,0,3.0,3,33.0,3.0,0,360000.0,Working,Higher education,1.0,1,1,High
5009094,M,Y,Y,1.0,Married,House / apartment,1,0,0,3.0,3,33.0,3.0,0,360000.0,Working,Higher education,1.0,1,1,High
5009095,M,Y,Y,1.0,Married,House / apartment,1,0,0,3.0,3,33.0,3.0,0,360000.0,Working,Higher education,1.0,1,1,High
5009096,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,24,37.0,12.0,0,270000.0,Commercial associate,Secondary / secondary special,1.0,0,1,Middle
5009097,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,33,37.0,12.0,0,270000.0,Commercial associate,Secondary / secondary special,1.0,0,1,Middle
5009098,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,17,37.0,12.0,0,270000.0,Commercial associate,Secondary / secondary special,1.0,0,1,Middle
5009099,F,N,Y,0.0,Separated,House / apartment,0,0,0,1.0,56,36.0,2.0,0,315000.0,Working,Higher education,0.0,0,1,Upper_Middle
5009100,F,N,Y,0.0,Separated,House / apartment,0,0,0,1.0,27,36.0,2.0,0,315000.0,Working,Higher education,0.0,0,1,Upper_Middle
5009103,M,Y,Y,2.0,Married,With parents,0,1,0,4.0,38,35.0,11.0,0,157500.0,Working,Secondary / secondary special,1.0,1,1,Lower_Middle
5009104,M,Y,Y,2.0,Married,With parents,0,1,0,4.0,27,35.0,11.0,0,157500.0,Working,Secondary / secondary special,1.0,1,1,Lower_Middle
5009105,M,Y,Y,2.0,Married,With parents,0,1,0,4.0,30,35.0,11.0,0,157500.0,Working,Secondary / secondary special,1.0,1,1,Lower_Middle
5009106,M,Y,Y,2.0,Married,With parents,0,1,0,4.0,60,35.0,11.0,0,157500.0,Working,Secondary / secondary special,1.0,1,1,Lower_Middle
5112876,M,Y,Y,2.0,Married,With parents,0,1,0,4.0,25,35.0,11.0,0,157500.0,Working,Secondary / secondary special,1.0,1,1,Lower_Middle
5009108,M,N,Y,0.0,Married,House / apartment,0,0,0,2.0,7,42.0,8.0,0,360000.0,Commercial associate,Secondary / secondary special,0.0,0,1,Upper_Middle
5009109,M,N,Y,0.0,Married,House / apartment,0,0,0,2.0,20,42.0,8.0,0,360000.0,Working,Secondary / secondary special,0.0,0,1,Upper_Middle
5009110,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,3,24.0,1.0,0,112500.0,Commercial associate,Higher education,1.0,0,1,Lower_Middle
5009141,F,N,N,0.0,Civil marriage,House / apartment,1,1,0,2.0,33,26.0,4.0,0,135000.0,Working,Secondary / secondary special,2.0,0,0,Lower_Middle
5009142,F,N,N,0.0,Civil marriage,House / apartment,1,1,0,2.0,11,26.0,4.0,0,135000.0,Working,Secondary / secondary special,2.0,0,0,Lower_Middle
5009145,M,Y,N,0.0,Married,House / apartment,1,1,0,2.0,36,43.0,10.0,0,315000.0,Working,Higher education,2.0,1,0,Upper_Middle
5009146,M,Y,N,0.0,Married,House / apartment,1,1,0,2.0,36,43.0,10.0,0,315000.0,Working,Higher education,2.0,1,0,Upper_Middle
5009147,M,Y,N,0.0,Married,House / apartment,1,1,0,2.0,12,43.0,10.0,0,315000.0,Working,Higher education,2.0,1,0,Upper_Middle
5009149,M,Y,N,0.0,Married,House / apartment,1,1,0,2.0,7,43.0,10.0,0,315000.0,Working,Higher education,2.0,1,0,Upper_Middle
5009150,M,Y,N,0.0,Married,House / apartment,1,1,0,2.0,17,43.0,10.0,0,315000.0,Working,Higher education,2.0,1,0,Upper_Middle
5009151,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,29,54.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,0,Lower_Middle
5009152,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,47,54.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,0,Lower_Middle
5009153,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,53,54.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,0,Lower_Middle
5009154,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,28,54.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,0,Lower_Middle
5009155,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,27,54.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,0,Lower_Middle
5009156,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,17,54.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,0,Lower_Middle
5009157,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,55,54.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,0,Lower_Middle
5009158,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,43,54.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,0,Lower_Middle
5009159,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,14,54.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,0,Lower_Middle
5009160,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,21,54.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,0,Lower_Middle
5009161,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,23,54.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,0,Lower_Middle
5009162,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,56,54.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,0,Lower_Middle
5009163,F,N,N,0.0,Married,House / apartment,0,1,0,2.0,12,35.0,9.0,0,157500.0,Working,Secondary / secondary special,1.0,0,0,Lower_Middle
5009164,F,N,N,0.0,Married,House / apartment,0,1,0,2.0,29,35.0,9.0,0,157500.0,Working,Secondary / secondary special,1.0,0,0,Lower_Middle
5009165,F,N,N,0.0,Married,House / apartment,0,1,0,2.0,41,35.0,9.0,0,157500.0,Working,Secondary / secondary special,1.0,0,0,Lower_Middle
5009166,F,N,N,0.0,Married,House / apartment,0,1,0,2.0,16,35.0,9.0,0,157500.0,Working,Secondary / secondary special,1.0,0,0,Lower_Middle
5009168,F,N,N,0.0,Married,House / apartment,0,1,0,2.0,38,35.0,9.0,0,157500.0,Working,Secondary / secondary special,1.0,0,0,Lower_Middle
5009177,M,Y,N,0.0,Married,Co-op apartment,0,0,0,2.0,49,50.0,3.0,0,229500.0,Working,Incomplete higher,0.0,1,0,Middle
5009178,M,Y,N,0.0,Married,Co-op apartment,0,0,0,2.0,34,50.0,3.0,0,229500.0,Working,Incomplete higher,0.0,1,0,Middle
5009179,M,Y,N,0.0,Married,Co-op apartment,0,0,0,2.0,51,50.0,3.0,0,229500.0,Working,Incomplete higher,0.0,1,0,Middle
5009180,M,Y,N,0.0,Married,Co-op apartment,0,0,0,2.0,38,50.0,3.0,0,229500.0,Working,Incomplete higher,0.0,1,0,Middle
5009181,M,Y,N,0.0,Married,Co-op apartment,0,0,0,2.0,12,50.0,3.0,0,229500.0,Working,Incomplete higher,0.0,1,0,Middle
5009182,M,Y,N,0.0,Married,Co-op apartment,0,0,0,2.0,34,50.0,3.0,0,229500.0,Working,Incomplete higher,0.0,1,0,Middle
5009183,M,Y,N,0.0,Married,Co-op apartment,0,0,0,2.0,31,50.0,3.0,0,229500.0,Working,Incomplete higher,0.0,1,0,Middle
5009186,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,3,48.0,16.0,0,270000.0,Working,Higher education,2.0,0,0,Middle
5009187,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,5,48.0,16.0,0,270000.0,Working,Higher education,2.0,0,0,Middle
5009188,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,16,48.0,16.0,0,270000.0,Working,Higher education,2.0,0,0,Middle
5009189,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,16,48.0,16.0,0,270000.0,Working,Higher education,2.0,0,0,Middle
5009190,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,22,48.0,16.0,0,270000.0,Working,Higher education,2.0,0,0,Middle
5009191,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,28,48.0,16.0,0,270000.0,Working,Higher education,2.0,0,0,Middle
5009192,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,33,48.0,16.0,0,270000.0,Working,Higher education,2.0,0,0,Middle
5009193,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,36,48.0,16.0,0,270000.0,Working,Higher education,2.0,0,0,Middle
5009195,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,21,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,2.0,0,0,Middle
5009196,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,21,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,2.0,0,0,Middle
5009198,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,48,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,2.0,0,0,Middle
5009201,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,1,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,2.0,0,0,Middle
5009202,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,6,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,2.0,0,0,Middle
5009203,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,21,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,2.0,0,0,Middle
5009204,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,2,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,2.0,0,0,Middle
5009205,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,5,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,2.0,0,0,Middle
5009206,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,21,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,2.0,0,0,Middle
5009207,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,22,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,2.0,0,0,Middle
5009208,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,41,57.0,20.5,0,292500.0,Working,Secondary / secondary special,2.0,0,0,Middle
5009209,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,45,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,2.0,0,0,Middle
5009210,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,59,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,2.0,0,0,Middle
5009213,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,22,34.0,2.0,0,270000.0,Working,Higher education,2.0,0,0,Middle
5009215,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,57,34.0,2.0,0,270000.0,Working,Higher education,2.0,0,0,Middle
5009216,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,6,34.0,2.0,0,270000.0,Working,Higher education,2.0,0,0,Middle
5009217,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,6,34.0,2.0,0,270000.0,Working,Higher education,2.0,0,0,Middle
5009220,F,Y,N,0.0,Married,House / apartment,1,0,0,2.0,27,40.0,2.0,0,225000.0,Working,Secondary / secondary special,1.0,1,0,Middle
5009222,F,Y,N,0.0,Married,House / apartment,1,0,0,2.0,59,40.0,2.0,0,225000.0,Working,Secondary / secondary special,1.0,1,0,Middle
5009223,F,Y,N,0.0,Married,House / apartment,1,0,0,2.0,50,40.0,2.0,0,225000.0,Working,Secondary / secondary special,1.0,1,0,Middle
5009224,F,Y,N,0.0,Married,House / apartment,1,0,0,2.0,50,40.0,2.0,0,225000.0,Working,Secondary / secondary special,1.0,1,0,Middle
5009225,F,Y,N,0.0,Married,House / apartment,1,0,0,2.0,39,40.0,2.0,0,225000.0,Working,Secondary / secondary special,1.0,1,0,Middle
5009226,F,Y,N,0.0,Married,House / apartment,1,0,0,2.0,47,40.0,2.0,0,225000.0,Working,Secondary / secondary special,1.0,1,0,Middle
5009227,F,Y,N,0.0,Married,House / apartment,1,0,0,2.0,20,40.0,2.0,0,225000.0,Working,Secondary / secondary special,1.0,1,0,Middle
5009232,F,Y,N,0.0,Married,House / apartment,1,0,0,2.0,35,40.0,2.0,0,225000.0,Working,Secondary / secondary special,1.0,1,0,Middle
5009233,F,Y,N,0.0,Married,House / apartment,1,0,0,2.0,50,40.0,2.0,0,225000.0,Working,Secondary / secondary special,1.0,1,0,Middle
5009234,F,Y,N,0.0,Married,House / apartment,1,0,0,2.0,13,40.0,2.0,0,225000.0,Working,Secondary / secondary special,1.0,1,0,Middle
5009236,F,Y,N,0.0,Married,House / apartment,1,0,0,2.0,30,40.0,2.0,0,225000.0,Working,Secondary / secondary special,1.0,1,0,Middle
5009238,M,Y,N,0.0,Married,With parents,0,1,0,2.0,24,29.0,3.0,0,157500.0,Working,Incomplete higher,1.0,1,0,Lower_Middle
5009239,M,Y,N,0.0,Married,With parents,0,1,0,2.0,14,29.0,3.0,0,157500.0,Working,Incomplete higher,1.0,1,0,Lower_Middle
5009240,M,Y,N,0.0,Married,With parents,0,1,0,2.0,42,29.0,3.0,0,157500.0,Working,Incomplete higher,1.0,1,0,Lower_Middle
5009241,M,Y,N,0.0,Married,With parents,0,1,0,2.0,10,29.0,3.0,0,157500.0,Working,Incomplete higher,1.0,1,0,Lower_Middle
5009242,F,N,N,0.0,Separated,Municipal apartment,0,1,0,1.0,34,52.0,14.0,0,74250.0,Working,Higher education,1.0,0,0,Low
5009243,F,N,N,0.0,Separated,Municipal apartment,0,1,0,1.0,7,52.0,14.0,0,74250.0,Working,Higher education,1.0,0,0,Low
5009244,F,N,N,0.0,Separated,Municipal apartment,0,1,0,1.0,8,52.0,14.0,0,74250.0,Working,Higher education,1.0,0,0,Low
5009249,M,Y,N,1.0,Married,House / apartment,1,0,0,3.0,26,27.0,3.0,0,135000.0,Working,Secondary / secondary special,1.0,1,0,Lower_Middle
5009250,M,Y,N,1.0,Married,House / apartment,1,0,0,3.0,9,27.0,3.0,0,135000.0,Working,Secondary / secondary special,1.0,1,0,Lower_Middle
5009251,M,Y,N,1.0,Married,House / apartment,1,0,0,3.0,26,27.0,3.0,0,135000.0,Working,Secondary / secondary special,1.0,1,0,Lower_Middle
5009252,M,Y,N,1.0,Married,House / apartment,1,0,0,3.0,12,27.0,3.0,0,135000.0,Working,Secondary / secondary special,1.0,1,0,Lower_Middle
5009253,M,Y,N,1.0,Married,House / apartment,1,0,0,3.0,22,27.0,3.0,0,135000.0,Working,Secondary / secondary special,1.0,1,0,Lower_Middle
5009255,F,N,N,0.0,Single / not married,House / apartment,0,0,0,1.0,6,44.0,20.5,0,144000.0,Working,Secondary / secondary special,0.0,0,0,Lower_Middle
5009257,F,N,N,0.0,Single / not married,House / apartment,0,0,0,1.0,17,44.0,20.5,0,144000.0,Working,Secondary / secondary special,0.0,0,0,Lower_Middle
5009258,F,N,N,0.0,Single / not married,House / apartment,0,0,0,1.0,38,44.0,20.5,0,144000.0,Working,Secondary / secondary special,0.0,0,0,Lower_Middle
5009260,F,N,N,0.0,Married,With parents,0,1,0,2.0,19,40.0,4.0,0,202500.0,State servant,Higher education,1.0,0,0,Middle
5009261,F,N,N,0.0,Married,With parents,0,1,0,2.0,23,40.0,4.0,0,202500.0,State servant,Higher education,1.0,0,0,Middle
5009262,F,N,N,0.0,Married,With parents,0,1,0,2.0,8,40.0,4.0,0,202500.0,State servant,Higher education,1.0,0,0,Middle
5009263,F,N,N,0.0,Married,With parents,0,1,0,2.0,16,40.0,4.0,0,202500.0,State servant,Higher education,1.0,0,0,Middle
5009265,M,Y,N,0.0,Married,With parents,1,1,0,2.0,47,28.0,5.0,0,337500.0,State servant,Higher education,2.0,1,0,Upper_Middle
5009266,M,Y,N,0.0,Married,With parents,1,1,0,2.0,15,28.0,5.0,0,337500.0,State servant,Higher education,2.0,1,0,Upper_Middle
5009267,M,Y,N,0.0,Married,With parents,1,1,0,2.0,17,28.0,5.0,0,337500.0,State servant,Higher education,2.0,1,0,Upper_Middle
5009268,M,Y,N,0.0,Married,With parents,1,1,0,2.0,26,28.0,5.0,0,337500.0,State servant,Higher education,2.0,1,0,Upper_Middle
5009269,M,Y,N,0.0,Married,With parents,1,1,0,2.0,34,28.0,5.0,0,337500.0,State servant,Higher education,2.0,1,0,Upper_Middle
5009270,M,N,N,0.0,Married,Municipal apartment,0,1,0,2.0,28,40.0,7.0,0,180000.0,Commercial associate,Secondary / secondary special,1.0,0,0,Lower_Middle
5009271,M,N,N,0.0,Married,Municipal apartment,0,1,0,2.0,39,40.0,7.0,0,180000.0,Commercial associate,Secondary / secondary special,1.0,0,0,Lower_Middle
5009272,M,N,N,0.0,Married,Municipal apartment,0,1,0,2.0,25,40.0,7.0,0,180000.0,Commercial associate,Secondary / secondary special,1.0,0,0,Lower_Middle
5009274,M,N,N,0.0,Married,Municipal apartment,0,1,0,2.0,54,40.0,7.0,0,180000.0,Commercial associate,Secondary / secondary special,1.0,0,0,Lower_Middle
5009275,M,N,N,0.0,Married,Municipal apartment,0,1,0,2.0,29,40.0,7.0,0,180000.0,Commercial associate,Secondary / secondary special,1.0,0,0,Lower_Middle
5009276,M,N,N,0.0,Married,Municipal apartment,0,1,0,2.0,15,40.0,7.0,0,180000.0,Commercial associate,Secondary / secondary special,1.0,0,0,Lower_Middle
5009277,M,N,N,0.0,Married,Municipal apartment,0,1,0,2.0,29,40.0,7.0,0,180000.0,Commercial associate,Secondary / secondary special,1.0,0,0,Lower_Middle
5009278,F,N,N,0.0,Civil marriage,House / apartment,0,1,0,2.0,20,41.0,13.0,0,130500.0,Working,Secondary / secondary special,1.0,0,0,Lower_Middle
5009279,F,N,N,0.0,Civil marriage,House / apartment,0,1,0,2.0,44,41.0,13.0,0,130500.0,Working,Secondary / secondary special,1.0,0,0,Lower_Middle
5009280,F,N,N,0.0,Civil marriage,House / apartment,0,1,0,2.0,40,41.0,13.0,0,130500.0,Working,Secondary / secondary special,1.0,0,0,Lower_Middle
5009281,F,N,N,0.0,Civil marriage,House / apartment,0,1,0,2.0,39,41.0,13.0,0,130500.0,Working,Secondary / secondary special,1.0,0,0,Lower_Middle
5009284,F,N,N,0.0,Civil marriage,House / apartment,0,1,0,2.0,58,41.0,13.0,0,130500.0,Working,Secondary / secondary special,1.0,0,0,Lower_Middle
5009285,F,N,N,0.0,Civil marriage,House / apartment,0,1,0,2.0,55,41.0,13.0,0,130500.0,Working,Secondary / secondary special,1.0,0,0,Lower_Middle
5009286,F,N,N,0.0,Civil marriage,House / apartment,0,1,0,2.0,48,41.0,13.0,0,130500.0,Working,Secondary / secondary special,1.0,0,0,Lower_Middle
5009287,F,N,N,0.0,Civil marriage,House / apartment,0,1,0,2.0,24,41.0,13.0,0,130500.0,Working,Secondary / secondary special,1.0,0,0,Lower_Middle
5009289,F,N,N,0.0,Civil marriage,House / apartment,0,1,0,2.0,8,41.0,13.0,0,130500.0,Working,Secondary / secondary special,1.0,0,0,Lower_Middle
